V,y,exp_act,exp_inact,fit_act,fit_inact
-52.92243536280233,0.5496706301952959,,,0.5496706301952959,
-52.752293577981646,0.568334118089726,,,0.568334118089726,
-52.582151793160975,0.5868057556162867,,,0.5868057556162867,
-52.41201000834029,0.6050364531105583,,,0.6050364531105583,
-52.2418682235196,0.6229797520660068,,,0.6229797520660068,
-52.07172643869892,0.6405922638443965,,,0.6405922638443965,
-51.90158465387823,0.6578340406927837,,,0.6578340406927837,
-51.731442869057545,0.6746688736943566,,,0.6746688736943566,
-51.56130108423686,0.6910645148216489,,,0.6910645148216489,
-51.39115929941619,0.7069928227360076,,,0.7069928227360076,
-51.2210175145955,0.7224298342735755,,,0.7224298342735755,
-51.050875729774816,0.737355765583162,,,0.737355765583162,
-50.88073394495413,0.7517549485681851,,,0.7517549485681851,
-50.710592160133444,0.7656157095925267,,,0.7656157095925267,
-50.54045037531276,0.7789301983240413,,,0.7789301983240413,
-50.37030859049207,0.7916941751179851,,,0.7916941751179851,
-50.2001668056714,0.8039067655135917,,,0.8039067655135917,
-50.030025020850715,0.8155701902727953,,,0.8155701902727953,
-49.85988323603003,0.8266894789826066,,,0.8266894789826066,
-49.68974145120934,0.8372721746287183,,,0.8372721746287183,
-49.51959966638866,0.8473280357847678,,,0.8473280357847678,
-49.34945788156797,0.856868742203987,,,0.856868742203987,
-49.179316096747286,0.8659076086967392,,,0.8659076086967392,
-49.0091743119266,0.8744593112708122,,,0.8744593112708122,
-48.83903252710593,0.8825396286354885,,,0.8825396286354885,
-48.66889074228524,0.890165201351481,,,0.890165201351481,
